uid,path,cog,fri_dur,word,consonant,vowel,train,label,label_idx,class
ese_3930,PhonGen2025/data/ese/ese_3930.npy,4230.225522114181,169.32747644068303,ese,s,e,no,ese,18,ese
ese_6320,PhonGen2025/data/ese/ese_6320.npy,3849.214520141443,192.4332281907357,ese,s,e,no,ese,18,ese
ese_3291,PhonGen2025/data/ese/ese_3291.npy,4469.184800088831,173.8283738266347,ese,s,e,no,ese,18,ese
ese_0683,PhonGen2025/data/ese/ese_0683.npy,4067.459224122017,159.50938797383537,ese,s,e,no,ese,18,ese
ese_2841,PhonGen2025/data/ese/ese_2841.npy,4324.085156706105,185.3878475320216,ese,s,e,no,ese,18,ese
ese_1003,PhonGen2025/data/ese/ese_1003.npy,4332.110749946384,195.09928462812127,ese,s,e,no,ese,18,ese
ese_6756,PhonGen2025/data/ese/ese_6756.npy,3018.3899751771537,171.7179975520663,ese,s,e,no,ese,18,ese
ese_5130,PhonGen2025/data/ese/ese_5130.npy,3510.1373794491947,162.05009954955622,ese,s,e,no,ese,18,ese
ese_4291,PhonGen2025/data/ese/ese_4291.npy,4077.8410292062586,165.58740351841712,ese,s,e,no,ese,18,ese
ese_2174,PhonGen2025/data/ese/ese_2174.npy,3726.627682727835,181.85200951208512,ese,s,e,no,ese,18,ese
ese_0484,PhonGen2025/data/ese/ese_0484.npy,4332.358827890711,170.27524669295696,ese,s,e,no,ese,18,ese
ese_3814,PhonGen2025/data/ese/ese_3814.npy,4520.196187903666,174.09391455260698,ese,s,e,no,ese,18,ese
ese_4415,PhonGen2025/data/ese/ese_4415.npy,3428.836670409257,184.376958229054,ese,s,e,no,ese,18,ese
ese_0519,PhonGen2025/data/ese/ese_0519.npy,3866.665039314086,154.12699688719695,ese,s,e,no,ese,18,ese
ese_6989,PhonGen2025/data/ese/ese_6989.npy,4921.25167530204,168.73232329649238,ese,s,e,no,ese,18,ese
ese_1346,PhonGen2025/data/ese/ese_1346.npy,3287.947714452715,156.08199544852428,ese,s,e,no,ese,18,ese
ese_0697,PhonGen2025/data/ese/ese_0697.npy,3744.962524067968,186.1509533119985,ese,s,e,no,ese,18,ese
ese_1010,PhonGen2025/data/ese/ese_1010.npy,3490.1082614819475,169.33003197090034,ese,s,e,no,ese,18,ese
ese_6318,PhonGen2025/data/ese/ese_6318.npy,4151.549040457459,158.05376286847238,ese,s,e,no,ese,18,ese
ese_6596,PhonGen2025/data/ese/ese_6596.npy,4305.599607663871,195.9146272879653,ese,s,e,no,ese,18,ese
ese_2771,PhonGen2025/data/ese/ese_2771.npy,3933.731124038081,184.317280084981,ese,s,e,no,ese,18,ese
FsF_2216,PhonGen2025/data/FsF/FsF_2216.npy,3142.061255535877,184.37237232534943,FsF,s,F,no,FsF,19,FsF
FsF_2583,PhonGen2025/data/FsF/FsF_2583.npy,4504.9353033519865,193.9458559679933,FsF,s,F,no,FsF,19,FsF
FsF_1663,PhonGen2025/data/FsF/FsF_1663.npy,3929.327304534791,175.42189015263986,FsF,s,F,no,FsF,19,FsF
FsF_3028,PhonGen2025/data/FsF/FsF_3028.npy,4196.1718822578805,170.6945314875875,FsF,s,F,no,FsF,19,FsF
FsF_4344,PhonGen2025/data/FsF/FsF_4344.npy,4846.766488794236,178.715845251585,FsF,s,F,no,FsF,19,FsF
FsF_2681,PhonGen2025/data/FsF/FsF_2681.npy,4460.31152618257,191.7111121671528,FsF,s,F,no,FsF,19,FsF
FsF_1766,PhonGen2025/data/FsF/FsF_1766.npy,4392.867941662216,166.08373605567652,FsF,s,F,no,FsF,19,FsF
FsF_1124,PhonGen2025/data/FsF/FsF_1124.npy,3884.952946200723,165.10646104804374,FsF,s,F,no,FsF,19,FsF
FsF_4055,PhonGen2025/data/FsF/FsF_4055.npy,4197.983326753845,166.04553149312898,FsF,s,F,no,FsF,19,FsF
FsF_3762,PhonGen2025/data/FsF/FsF_3762.npy,3054.0340727773973,181.7981873626285,FsF,s,F,no,FsF,19,FsF
FsF_1536,PhonGen2025/data/FsF/FsF_1536.npy,4380.181315364835,172.09899371544992,FsF,s,F,no,FsF,19,FsF
FsF_2945,PhonGen2025/data/FsF/FsF_2945.npy,4609.215487542038,197.830514687356,FsF,s,F,no,FsF,19,FsF
FsF_2988,PhonGen2025/data/FsF/FsF_2988.npy,4160.231734524718,171.8482279661219,FsF,s,F,no,FsF,19,FsF
FsF_4292,PhonGen2025/data/FsF/FsF_4292.npy,4066.838858793376,165.72413743509733,FsF,s,F,no,FsF,19,FsF
FsF_4343,PhonGen2025/data/FsF/FsF_4343.npy,4094.008429845681,167.31095758947447,FsF,s,F,no,FsF,19,FsF
FsF_4425,PhonGen2025/data/FsF/FsF_4425.npy,3661.5746292278327,162.26051278293326,FsF,s,F,no,FsF,19,FsF
FsF_7942,PhonGen2025/data/FsF/FsF_7942.npy,3576.681756868969,165.23426095977354,FsF,s,F,no,FsF,19,FsF
FsF_4998,PhonGen2025/data/FsF/FsF_4998.npy,3947.9041650812737,180.1825243731419,FsF,s,F,no,FsF,19,FsF
FsF_2749,PhonGen2025/data/FsF/FsF_2749.npy,3175.659808465902,186.49546633109225,FsF,s,F,no,FsF,19,FsF
FsF_2303,PhonGen2025/data/FsF/FsF_2303.npy,3702.319732132476,170.05932010200152,FsF,s,F,no,FsF,19,FsF
FsF_3933,PhonGen2025/data/FsF/FsF_3933.npy,4126.636427035877,169.5858113838285,FsF,s,F,no,FsF,19,FsF
FsF_5957,PhonGen2025/data/FsF/FsF_5957.npy,4441.108845635609,189.7022129446833,FsF,s,F,no,FsF,19,FsF
FsF_6132,PhonGen2025/data/FsF/FsF_6132.npy,3967.425998846064,195.16282530509383,FsF,s,F,no,FsF,19,FsF
FsF_7597,PhonGen2025/data/FsF/FsF_7597.npy,4446.755104084597,180.01726143164362,FsF,s,F,no,FsF,19,FsF
FsF_0795,PhonGen2025/data/FsF/FsF_0795.npy,3507.8940369046177,168.69027476871935,FsF,s,F,no,FsF,19,FsF
FsF_3164,PhonGen2025/data/FsF/FsF_3164.npy,3783.054815366092,175.93634620550853,FsF,s,F,no,FsF,19,FsF
FsF_7941,PhonGen2025/data/FsF/FsF_7941.npy,4301.177025101834,183.8147096751705,FsF,s,F,no,FsF,19,FsF
FsF_3182,PhonGen2025/data/FsF/FsF_3182.npy,4993.611012980614,172.22330911204492,FsF,s,F,no,FsF,19,FsF
FsF_0764,PhonGen2025/data/FsF/FsF_0764.npy,4691.954350874543,185.42936836877465,FsF,s,F,no,FsF,19,FsF
FsF_3079,PhonGen2025/data/FsF/FsF_3079.npy,3865.819204908088,173.88051379239073,FsF,s,F,no,FsF,19,FsF
FsF_0812,PhonGen2025/data/FsF/FsF_0812.npy,4117.642913606838,177.42793102201858,FsF,s,F,no,FsF,19,FsF
FsF_7260,PhonGen2025/data/FsF/FsF_7260.npy,3988.828101878936,191.15115914406297,FsF,s,F,no,FsF,19,FsF
FsF_6932,PhonGen2025/data/FsF/FsF_6932.npy,4216.104694937584,188.7900811282948,FsF,s,F,no,FsF,19,FsF
FsF_1619,PhonGen2025/data/FsF/FsF_1619.npy,4117.388078268038,171.4077769006576,FsF,s,F,no,FsF,19,FsF
FsF_6827,PhonGen2025/data/FsF/FsF_6827.npy,4028.2478914478015,171.18415019834228,FsF,s,F,no,FsF,19,FsF
FsF_1043,PhonGen2025/data/FsF/FsF_1043.npy,3230.2898610185653,184.9618658769573,FsF,s,F,no,FsF,19,FsF
FsF_5319,PhonGen2025/data/FsF/FsF_5319.npy,3209.431928523202,183.7722684928777,FsF,s,F,no,FsF,19,FsF
FsF_4795,PhonGen2025/data/FsF/FsF_4795.npy,3631.650296976306,178.64152484494343,FsF,s,F,no,FsF,19,FsF
FsF_0488,PhonGen2025/data/FsF/FsF_0488.npy,3145.229482670735,179.71011653427897,FsF,s,F,no,FsF,19,FsF
FsF_1018,PhonGen2025/data/FsF/FsF_1018.npy,3831.4158815270457,164.71513846713083,FsF,s,F,no,FsF,19,FsF
FsF_2816,PhonGen2025/data/FsF/FsF_2816.npy,3924.6145806098993,165.8802475512208,FsF,s,F,no,FsF,19,FsF
FsF_2717,PhonGen2025/data/FsF/FsF_2717.npy,4344.71311670656,181.59795502172747,FsF,s,F,no,FsF,19,FsF
FsF_5364,PhonGen2025/data/FsF/FsF_5364.npy,3894.2592513326113,170.48816570150808,FsF,s,F,no,FsF,19,FsF
FsF_2930,PhonGen2025/data/FsF/FsF_2930.npy,4627.000145238446,153.39999054346424,FsF,s,F,no,FsF,19,FsF
FsF_3363,PhonGen2025/data/FsF/FsF_3363.npy,4348.834581172478,167.1697345638129,FsF,s,F,no,FsF,19,FsF
FsF_5166,PhonGen2025/data/FsF/FsF_5166.npy,3723.069047068675,165.0589091686276,FsF,s,F,no,FsF,19,FsF
FsF_1076,PhonGen2025/data/FsF/FsF_1076.npy,4635.411706085184,167.4327822718979,FsF,s,F,no,FsF,19,FsF
FsF_6399,PhonGen2025/data/FsF/FsF_6399.npy,4420.169222746052,176.19090311733112,FsF,s,F,no,FsF,19,FsF
FsF_4982,PhonGen2025/data/FsF/FsF_4982.npy,3685.9978293632407,176.80910832456803,FsF,s,F,no,FsF,19,FsF
FsF_6229,PhonGen2025/data/FsF/FsF_6229.npy,4122.653002238827,178.61145659059622,FsF,s,F,no,FsF,19,FsF
FsF_2922,PhonGen2025/data/FsF/FsF_2922.npy,3883.7562933639647,162.3753500528983,FsF,s,F,no,FsF,19,FsF
FsF_4020,PhonGen2025/data/FsF/FsF_4020.npy,3902.935869815191,166.90447278217272,FsF,s,F,no,FsF,19,FsF
FsF_4332,PhonGen2025/data/FsF/FsF_4332.npy,3682.839049170495,181.2403842134454,FsF,s,F,no,FsF,19,FsF
FsF_7000,PhonGen2025/data/FsF/FsF_7000.npy,3422.413913173674,169.78086320172298,FsF,s,F,no,FsF,19,FsF
FsF_1323,PhonGen2025/data/FsF/FsF_1323.npy,4402.351034883944,191.74609003264567,FsF,s,F,no,FsF,19,FsF
FsF_7732,PhonGen2025/data/FsF/FsF_7732.npy,3733.013768009113,162.1235743202128,FsF,s,F,no,FsF,19,FsF
FsF_2253,PhonGen2025/data/FsF/FsF_2253.npy,4093.806916061888,169.60802076547049,FsF,s,F,no,FsF,19,FsF
FsF_6655,PhonGen2025/data/FsF/FsF_6655.npy,3629.701018853745,177.82556481916268,FsF,s,F,no,FsF,19,FsF
FsF_7245,PhonGen2025/data/FsF/FsF_7245.npy,4469.358148302064,174.6558229227599,FsF,s,F,no,FsF,19,FsF
FsF_0867,PhonGen2025/data/FsF/FsF_0867.npy,3909.484166810824,152.7146336969325,FsF,s,F,no,FsF,19,FsF
FsF_5592,PhonGen2025/data/FsF/FsF_5592.npy,3651.5614409198224,166.08808167532095,FsF,s,F,no,FsF,19,FsF
FsF_2466,PhonGen2025/data/FsF/FsF_2466.npy,4334.677710265917,158.5465368609344,FsF,s,F,no,FsF,19,FsF
FsF_0466,PhonGen2025/data/FsF/FsF_0466.npy,3699.236533838925,171.29974898354425,FsF,s,F,no,FsF,19,FsF
FsF_2883,PhonGen2025/data/FsF/FsF_2883.npy,3335.900976244585,173.33598419483158,FsF,s,F,no,FsF,19,FsF
FsF_4962,PhonGen2025/data/FsF/FsF_4962.npy,3334.718002181607,169.78554343529748,FsF,s,F,no,FsF,19,FsF
FsF_7043,PhonGen2025/data/FsF/FsF_7043.npy,4894.600287992496,169.45773948425838,FsF,s,F,no,FsF,19,FsF
FsF_6241,PhonGen2025/data/FsF/FsF_6241.npy,4061.4825574027072,168.3457274813632,FsF,s,F,no,FsF,19,FsF
FsF_5448,PhonGen2025/data/FsF/FsF_5448.npy,4601.712091517444,170.0593826759688,FsF,s,F,no,FsF,19,FsF
FsF_1503,PhonGen2025/data/FsF/FsF_1503.npy,3767.7693119930777,169.7743656896683,FsF,s,F,no,FsF,19,FsF
FsF_3916,PhonGen2025/data/FsF/FsF_3916.npy,3581.932866600253,160.92311402211965,FsF,s,F,no,FsF,19,FsF
FsF_3263,PhonGen2025/data/FsF/FsF_3263.npy,3686.6848273249657,168.5290983186564,FsF,s,F,no,FsF,19,FsF
FsF_0264,PhonGen2025/data/FsF/FsF_0264.npy,4361.453935098599,180.3207986588212,FsF,s,F,no,FsF,19,FsF
FsF_3807,PhonGen2025/data/FsF/FsF_3807.npy,4387.041180074011,153.1541512504727,FsF,s,F,no,FsF,19,FsF
FsF_4085,PhonGen2025/data/FsF/FsF_4085.npy,3993.5109145619817,199.314512228932,FsF,s,F,no,FsF,19,FsF
FsF_7840,PhonGen2025/data/FsF/FsF_7840.npy,4422.848001918404,167.83623667510213,FsF,s,F,no,FsF,19,FsF
FsF_1812,PhonGen2025/data/FsF/FsF_1812.npy,3263.952707489561,164.2993315155262,FsF,s,F,no,FsF,19,FsF
FsF_1145,PhonGen2025/data/FsF/FsF_1145.npy,3675.998569763693,184.849357536827,FsF,s,F,no,FsF,19,FsF
FsF_5828,PhonGen2025/data/FsF/FsF_5828.npy,3816.484168482156,150.05589883552727,FsF,s,F,no,FsF,19,FsF
FsF_2150,PhonGen2025/data/FsF/FsF_2150.npy,3132.857258613693,164.62854259433595,FsF,s,F,no,FsF,19,FsF
FsF_3930,PhonGen2025/data/FsF/FsF_3930.npy,4522.039516106267,176.51968019489624,FsF,s,F,no,FsF,19,FsF
FsF_6320,PhonGen2025/data/FsF/FsF_6320.npy,4758.921715961585,171.86595003103355,FsF,s,F,no,FsF,19,FsF
FsF_3291,PhonGen2025/data/FsF/FsF_3291.npy,3204.1801032520443,177.59965193387518,FsF,s,F,no,FsF,19,FsF
FsF_0683,PhonGen2025/data/FsF/FsF_0683.npy,3619.639975146414,177.96491329015004,FsF,s,F,no,FsF,19,FsF
FsF_2841,PhonGen2025/data/FsF/FsF_2841.npy,4458.802670108682,157.1684896494246,FsF,s,F,no,FsF,19,FsF
FsF_1003,PhonGen2025/data/FsF/FsF_1003.npy,4447.931477861727,175.33830255424203,FsF,s,F,no,FsF,19,FsF
FsF_6756,PhonGen2025/data/FsF/FsF_6756.npy,4451.434748235827,167.19317102232694,FsF,s,F,no,FsF,19,FsF
FsF_5130,PhonGen2025/data/FsF/FsF_5130.npy,3438.73793062291,188.05912310307028,FsF,s,F,no,FsF,19,FsF
FsF_4291,PhonGen2025/data/FsF/FsF_4291.npy,3843.300816121474,174.48950616919566,FsF,s,F,no,FsF,19,FsF
FsF_2174,PhonGen2025/data/FsF/FsF_2174.npy,4091.457716934754,169.66534408076586,FsF,s,F,no,FsF,19,FsF
FsF_0484,PhonGen2025/data/FsF/FsF_0484.npy,4595.345593372691,169.08911366921978,FsF,s,F,no,FsF,19,FsF
FsF_3814,PhonGen2025/data/FsF/FsF_3814.npy,3395.082174579963,187.75860836714108,FsF,s,F,no,FsF,19,FsF
FsF_4415,PhonGen2025/data/FsF/FsF_4415.npy,4806.278482702932,179.0321015645698,FsF,s,F,no,FsF,19,FsF
FsF_0519,PhonGen2025/data/FsF/FsF_0519.npy,4319.015810994047,165.01146773283747,FsF,s,F,no,FsF,19,FsF
FsF_6989,PhonGen2025/data/FsF/FsF_6989.npy,3091.5856544381413,155.62407993284205,FsF,s,F,no,FsF,19,FsF
FsF_1346,PhonGen2025/data/FsF/FsF_1346.npy,4153.6401323043765,195.5596526421269,FsF,s,F,no,FsF,19,FsF
FsF_0697,PhonGen2025/data/FsF/FsF_0697.npy,3969.45665477661,151.7251706145876,FsF,s,F,no,FsF,19,FsF
FsF_1010,PhonGen2025/data/FsF/FsF_1010.npy,4954.560098913262,171.52504236763917,FsF,s,F,no,FsF,19,FsF
FsF_6318,PhonGen2025/data/FsF/FsF_6318.npy,4177.141199472048,181.91219190918324,FsF,s,F,no,FsF,19,FsF
FsF_6596,PhonGen2025/data/FsF/FsF_6596.npy,3272.175173054518,174.57981142523076,FsF,s,F,no,FsF,19,FsF
FsF_2771,PhonGen2025/data/FsF/FsF_2771.npy,3969.209311344667,169.90187185244812,FsF,s,F,no,FsF,19,FsF
usu_2216,PhonGen2025/data/usu/usu_2216.npy,4197.562068037801,170.3913519245798,usu,s,u,no,usu,20,usu
usu_2583,PhonGen2025/data/usu/usu_2583.npy,3682.1947075234266,181.2980483911381,usu,s,u,no,usu,20,usu
usu_1663,PhonGen2025/data/usu/usu_1663.npy,3573.524555937091,194.3233949618444,usu,s,u,no,usu,20,usu
usu_3028,PhonGen2025/data/usu/usu_3028.npy,3413.5435616603163,183.77296918797776,usu,s,u,no,usu,20,usu
usu_4344,PhonGen2025/data/usu/usu_4344.npy,4649.800809816327,169.99171950427836,usu,s,u,no,usu,20,usu
usu_2681,PhonGen2025/data/usu/usu_2681.npy,3652.497490073824,180.7560836297806,usu,s,u,no,usu,20,usu
usu_1766,PhonGen2025/data/usu/usu_1766.npy,4597.331741977236,191.36670378471632,usu,s,u,no,usu,20,usu
usu_1124,PhonGen2025/data/usu/usu_1124.npy,3627.892164479892,172.220633864373,usu,s,u,no,usu,20,usu
usu_4055,PhonGen2025/data/usu/usu_4055.npy,3858.482633674865,163.2375092126581,usu,s,u,no,usu,20,usu
usu_3762,PhonGen2025/data/usu/usu_3762.npy,3408.898475117652,175.9281028575814,usu,s,u,no,usu,20,usu
usu_1536,PhonGen2025/data/usu/usu_1536.npy,4260.818519073624,181.19459554710127,usu,s,u,no,usu,20,usu
usu_2945,PhonGen2025/data/usu/usu_2945.npy,3351.868786021548,170.42689355191845,usu,s,u,no,usu,20,usu
usu_2988,PhonGen2025/data/usu/usu_2988.npy,3773.950613365485,164.42060575253473,usu,s,u,no,usu,20,usu
usu_4292,PhonGen2025/data/usu/usu_4292.npy,3639.432544845786,151.42784550133138,usu,s,u,no,usu,20,usu
usu_4343,PhonGen2025/data/usu/usu_4343.npy,3689.782742634237,177.5350242478722,usu,s,u,no,usu,20,usu
usu_4425,PhonGen2025/data/usu/usu_4425.npy,4108.0420856833525,155.56161011351088,usu,s,u,no,usu,20,usu
usu_7942,PhonGen2025/data/usu/usu_7942.npy,3958.55577588882,174.89869311845143,usu,s,u,no,usu,20,usu
usu_4998,PhonGen2025/data/usu/usu_4998.npy,3709.8705860615,175.55978989829734,usu,s,u,no,usu,20,usu
usu_2749,PhonGen2025/data/usu/usu_2749.npy,4209.912568012532,172.70421066139082,usu,s,u,no,usu,20,usu
usu_2303,PhonGen2025/data/usu/usu_2303.npy,3898.305358847064,171.27660233327555,usu,s,u,no,usu,20,usu
usu_3933,PhonGen2025/data/usu/usu_3933.npy,4224.452981128191,181.37673116454488,usu,s,u,no,usu,20,usu
usu_5957,PhonGen2025/data/usu/usu_5957.npy,3879.0346161908287,157.7836730478831,usu,s,u,no,usu,20,usu
usu_6132,PhonGen2025/data/usu/usu_6132.npy,4067.808320990746,163.28267133872097,usu,s,u,no,usu,20,usu
usu_7597,PhonGen2025/data/usu/usu_7597.npy,3980.035016734209,181.2790258377452,usu,s,u,no,usu,20,usu
usu_0795,PhonGen2025/data/usu/usu_0795.npy,4488.34315677772,185.3300637956671,usu,s,u,no,usu,20,usu
usu_3164,PhonGen2025/data/usu/usu_3164.npy,3758.027264265331,180.69951307760425,usu,s,u,no,usu,20,usu
usu_7941,PhonGen2025/data/usu/usu_7941.npy,3149.559726003372,177.94680342133407,usu,s,u,no,usu,20,usu
usu_3182,PhonGen2025/data/usu/usu_3182.npy,3176.251701941587,159.15688005519573,usu,s,u,no,usu,20,usu
usu_0764,PhonGen2025/data/usu/usu_0764.npy,3754.281816310243,191.6567666559565,usu,s,u,no,usu,20,usu
usu_3079,PhonGen2025/data/usu/usu_3079.npy,4339.003028372406,164.3353012627312,usu,s,u,no,usu,20,usu
usu_0812,PhonGen2025/data/usu/usu_0812.npy,3690.580204724037,166.609219200424,usu,s,u,no,usu,20,usu
usu_7260,PhonGen2025/data/usu/usu_7260.npy,3391.913927137492,168.48990267693517,usu,s,u,no,usu,20,usu
usu_6932,PhonGen2025/data/usu/usu_6932.npy,3071.7026448621923,173.20799792115912,usu,s,u,no,usu,20,usu
usu_1619,PhonGen2025/data/usu/usu_1619.npy,3079.767427468116,174.52642055995105,usu,s,u,no,usu,20,usu
usu_6827,PhonGen2025/data/usu/usu_6827.npy,4129.463208426654,157.30981422678758,usu,s,u,no,usu,20,usu
usu_1043,PhonGen2025/data/usu/usu_1043.npy,4366.208718624468,164.44902604088952,usu,s,u,no,usu,20,usu
usu_5319,PhonGen2025/data/usu/usu_5319.npy,3383.89797543687,165.37518177518845,usu,s,u,no,usu,20,usu
usu_4795,PhonGen2025/data/usu/usu_4795.npy,3850.9698190513136,170.4184426609945,usu,s,u,no,usu,20,usu
usu_0488,PhonGen2025/data/usu/usu_0488.npy,3693.805098593129,177.06422720183662,usu,s,u,no,usu,20,usu
usu_1018,PhonGen2025/data/usu/usu_1018.npy,3408.869661198835,156.94161265681174,usu,s,u,no,usu,20,usu
usu_2816,PhonGen2025/data/usu/usu_2816.npy,4086.635981332614,172.75942414285458,usu,s,u,no,usu,20,usu
usu_2717,PhonGen2025/data/usu/usu_2717.npy,4187.864933027192,192.11459390612805,usu,s,u,no,usu,20,usu
usu_5364,PhonGen2025/data/usu/usu_5364.npy,3985.845013349116,168.56438527904578,usu,s,u,no,usu,20,usu
usu_2930,PhonGen2025/data/usu/usu_2930.npy,4350.099937952321,176.14185388187994,usu,s,u,no,usu,20,usu
usu_3363,PhonGen2025/data/usu/usu_3363.npy,4809.418935076134,169.38786320549997,usu,s,u,no,usu,20,usu
usu_5166,PhonGen2025/data/usu/usu_5166.npy,4693.792267722103,165.12375327570916,usu,s,u,no,usu,20,usu
usu_1076,PhonGen2025/data/usu/usu_1076.npy,3580.6168760514124,197.9037597821452,usu,s,u,no,usu,20,usu
usu_6399,PhonGen2025/data/usu/usu_6399.npy,4653.25538243542,163.27389044818273,usu,s,u,no,usu,20,usu
usu_4982,PhonGen2025/data/usu/usu_4982.npy,4662.904294019906,175.7123503589131,usu,s,u,no,usu,20,usu
usu_6229,PhonGen2025/data/usu/usu_6229.npy,4646.672031885156,182.1781706842908,usu,s,u,no,usu,20,usu
usu_2922,PhonGen2025/data/usu/usu_2922.npy,3929.778492939233,174.7803960993045,usu,s,u,no,usu,20,usu
usu_4020,PhonGen2025/data/usu/usu_4020.npy,3734.124699894448,178.81455257403871,usu,s,u,no,usu,20,usu
usu_4332,PhonGen2025/data/usu/usu_4332.npy,3331.599591048381,156.8040209786195,usu,s,u,no,usu,20,usu
usu_7000,PhonGen2025/data/usu/usu_7000.npy,3319.424577667924,171.1450580052593,usu,s,u,no,usu,20,usu
usu_1323,PhonGen2025/data/usu/usu_1323.npy,3994.218163971813,190.94989046145247,usu,s,u,no,usu,20,usu
usu_7732,PhonGen2025/data/usu/usu_7732.npy,3261.659116896104,193.07687246643133,usu,s,u,no,usu,20,usu
usu_2253,PhonGen2025/data/usu/usu_2253.npy,3706.5169667994505,165.82181738041507,usu,s,u,no,usu,20,usu
usu_6655,PhonGen2025/data/usu/usu_6655.npy,4397.867472792826,180.5377509567566,usu,s,u,no,usu,20,usu
usu_7245,PhonGen2025/data/usu/usu_7245.npy,3552.8350213498,170.23586426307412,usu,s,u,no,usu,20,usu
usu_0867,PhonGen2025/data/usu/usu_0867.npy,4463.849989692455,175.660364706016,usu,s,u,no,usu,20,usu
usu_5592,PhonGen2025/data/usu/usu_5592.npy,3468.412466523097,166.6187296956825,usu,s,u,no,usu,20,usu
usu_2466,PhonGen2025/data/usu/usu_2466.npy,4130.669030989008,185.9792470684435,usu,s,u,no,usu,20,usu
usu_0466,PhonGen2025/data/usu/usu_0466.npy,4495.124974098836,163.72236872932967,usu,s,u,no,usu,20,usu
usu_2883,PhonGen2025/data/usu/usu_2883.npy,4583.054782473688,177.9190809976981,usu,s,u,no,usu,20,usu
usu_4962,PhonGen2025/data/usu/usu_4962.npy,3552.241858074556,160.730431156094,usu,s,u,no,usu,20,usu
usu_7043,PhonGen2025/data/usu/usu_7043.npy,4064.913985529883,156.6761295839298,usu,s,u,no,usu,20,usu
usu_6241,PhonGen2025/data/usu/usu_6241.npy,4634.778459612819,171.61657229669706,usu,s,u,no,usu,20,usu
usu_5448,PhonGen2025/data/usu/usu_5448.npy,4602.807583464649,173.9672441256617,usu,s,u,no,usu,20,usu
usu_1503,PhonGen2025/data/usu/usu_1503.npy,3857.584616580953,149.27069545859945,usu,s,u,no,usu,20,usu
usu_3916,PhonGen2025/data/usu/usu_3916.npy,4516.566741786532,186.3113373639277,usu,s,u,no,usu,20,usu
usu_3263,PhonGen2025/data/usu/usu_3263.npy,3980.236437771405,163.19169681119973,usu,s,u,no,usu,20,usu
usu_0264,PhonGen2025/data/usu/usu_0264.npy,3886.622104081279,162.7661212503129,usu,s,u,no,usu,20,usu
usu_3807,PhonGen2025/data/usu/usu_3807.npy,3643.783088014921,170.4425679569212,usu,s,u,no,usu,20,usu
usu_4085,PhonGen2025/data/usu/usu_4085.npy,3997.3500215910926,165.59157878812337,usu,s,u,no,usu,20,usu
usu_7840,PhonGen2025/data/usu/usu_7840.npy,4860.571161497206,152.3361629805937,usu,s,u,no,usu,20,usu
usu_1812,PhonGen2025/data/usu/usu_1812.npy,3417.5666519081715,177.66571120255412,usu,s,u,no,usu,20,usu
usu_1145,PhonGen2025/data/usu/usu_1145.npy,3502.536134198868,173.493306446898,usu,s,u,no,usu,20,usu
usu_5828,PhonGen2025/data/usu/usu_5828.npy,3755.668486460854,169.04658285250167,usu,s,u,no,usu,20,usu
usu_2150,PhonGen2025/data/usu/usu_2150.npy,4259.050098195273,184.440820274574,usu,s,u,no,usu,20,usu
usu_3930,PhonGen2025/data/usu/usu_3930.npy,4627.885296203252,170.88921872425948,usu,s,u,no,usu,20,usu
usu_6320,PhonGen2025/data/usu/usu_6320.npy,4220.83348412364,166.4643940501169,usu,s,u,no,usu,20,usu
usu_3291,PhonGen2025/data/usu/usu_3291.npy,4183.266256967115,189.6413937961475,usu,s,u,no,usu,20,usu
usu_0683,PhonGen2025/data/usu/usu_0683.npy,4844.362250637634,175.1986496069891,usu,s,u,no,usu,20,usu
usu_2841,PhonGen2025/data/usu/usu_2841.npy,3913.001927870336,173.08158323958284,usu,s,u,no,usu,20,usu
usu_1003,PhonGen2025/data/usu/usu_1003.npy,4067.837365291467,153.9719211679349,usu,s,u,no,usu,20,usu
usu_6756,PhonGen2025/data/usu/usu_6756.npy,3655.380140975557,172.10258376260344,usu,s,u,no,usu,20,usu
usu_5130,PhonGen2025/data/usu/usu_5130.npy,4301.173387515842,190.91266508039084,usu,s,u,no,usu,20,usu
usu_4291,PhonGen2025/data/usu/usu_4291.npy,3378.520762876419,175.37209145394655,usu,s,u,no,usu,20,usu
usu_2174,PhonGen2025/data/usu/usu_2174.npy,4396.419587139928,188.71437247785147,usu,s,u,no,usu,20,usu
usu_0484,PhonGen2025/data/usu/usu_0484.npy,3486.489794930839,160.1230527597527,usu,s,u,no,usu,20,usu
usu_3814,PhonGen2025/data/usu/usu_3814.npy,4008.348688786232,178.178612011537,usu,s,u,no,usu,20,usu
usu_4415,PhonGen2025/data/usu/usu_4415.npy,4219.891034063307,169.89838590910318,usu,s,u,no,usu,20,usu
usu_0519,PhonGen2025/data/usu/usu_0519.npy,4231.733871463774,182.0064001007718,usu,s,u,no,usu,20,usu
usu_6989,PhonGen2025/data/usu/usu_6989.npy,4294.980766253074,171.03066934021703,usu,s,u,no,usu,20,usu
usu_1346,PhonGen2025/data/usu/usu_1346.npy,3710.581716195371,171.18216513945725,usu,s,u,no,usu,20,usu
usu_0697,PhonGen2025/data/usu/usu_0697.npy,3830.815554743265,187.67251593746548,usu,s,u,no,usu,20,usu
usu_1010,PhonGen2025/data/usu/usu_1010.npy,4179.996838310872,159.71280939518758,usu,s,u,no,usu,20,usu
